building_id,date,lease_cost,total_operating_expense,energy_costs,utilities_costs,maintenance_costs,catering_costs,cleaning_costs,security_costs,insurance_costs,waste_disposal_costs,other_costs
B006,01/03/2022,0,16710,6228,7193,1243,1491,1062,3049,1319,575,778
B006,01/04/2022,0,22804,5479,6588,4487,1305,2082,4828,1355,1408,751
B006,01/05/2022,0,22945,5956,6683,2297,1395,2475,4896,2344,1372,1483
B006,01/06/2022,0,22887,7357,8938,3220,1060,1269,2993,2708,1305,1394
B006,01/07/2022,0,23574,9300,10684,3533,1005,2723,2937,1194,683,815
B006,01/08/2022,0,25882,7268,9043,2085,1335,3611,4357,1871,1054,2526
B006,01/09/2022,0,20485,5190,6396,1750,1822,1540,4228,1098,1014,2637
B006,01/10/2022,0,24700,9572,10910,2594,1122,1934,3363,2072,1915,790
B006,01/11/2022,0,17167,2758,3103,4785,1103,1119,3218,1492,716,1631
B006,01/12/2022,0,28309,9677,11536,4005,1379,1929,4782,1021,702,2955
B006,01/01/2023,0,17428,2361,2710,4171,1979,2215,2804,1040,1953,556
B006,01/02/2023,0,24038,5491,6658,2507,1876,3724,3238,2704,1367,1964
B006,01/03/2023,0,19474,5618,6254,2886,1982,1293,2780,1572,1539,1168
B006,01/04/2023,0,20771,4822,5907,3278,820,2102,3257,2865,875,1667
B006,01/05/2023,0,17339,2551,3151,3738,1520,1578,3016,1530,879,1927
B006,01/06/2023,0,18004,2266,2757,1267,1907,2773,4234,2759,1207,1100
B006,01/07/2023,0,23246,8643,9812,3181,1897,1304,2490,1243,937,2382
B006,01/08/2023,0,28314,9079,11152,4413,1359,2983,2140,2262,1969,2036
B006,01/09/2023,0,22612,7378,9210,1013,603,3525,2436,2304,1143,2378
B006,01/10/2023,0,24970,6530,7743,4875,1162,2504,4061,1674,625,2326
B006,01/11/2023,0,26790,8891,10652,1196,1505,2989,4273,1584,1665,2926
B006,01/12/2023,0,28799,9817,11804,2101,1587,3263,4440,2076,993,2535
B006,01/01/2024,0,19968,3165,3519,4161,1185,3773,3799,1606,1020,905
B006,01/02/2024,0,24586,7484,8537,4308,578,1669,3603,2348,1793,1750
B006,01/03/2024,0,24723,8793,10528,3111,1528,2141,3150,2473,643,1149
B006,01/04/2024,0,23780,4905,5891,4510,1138,2682,2573,2814,1612,2560
B006,01/05/2024,0,26832,9087,10530,3701,1971,1167,3599,1985,1973,1906
B006,01/06/2024,0,19706,3060,3810,2684,859,3126,3348,2673,1550,1656
B006,01/07/2024,0,23214,4801,5922,3501,1910,3937,2719,1897,1489,1839
B006,01/08/2024,0,15052,2381,2696,2383,785,3313,2235,1386,1350,904
B006,01/09/2024,0,25790,8018,9277,3030,1374,3882,4004,1988,991,1244
B006,01/10/2024,0,22041,4175,4794,4562,1933,1342,4802,1425,913,2270
B006,01/11/2024,0,17583,2322,2784,3443,920,2321,2856,2934,1256,1069
B006,01/12/2024,0,18820,6581,7418,1245,1069,1162,2362,1623,1117,2824
B006,01/01/2025,0,19741,5117,5880,2219,1132,3279,3766,1118,848,1499
B007,01/01/2020,16552,40556,8025,9366,2008,1725,2351,2629,1911,1246,2768
B007,01/02/2020,16552,36817,5229,5876,4219,797,2263,3548,1662,640,1260
B007,01/03/2020,16552,46900,9956,12131,4081,520,3006,3997,2970,1975,1668
B007,01/04/2020,16552,37037,5937,7082,2270,1828,1312,2989,2772,795,1437
B007,01/05/2020,16552,36174,4123,5145,1809,1682,2308,3286,2254,1065,2073
B007,01/06/2020,16552,35150,3806,4328,3050,1457,1012,3969,1470,842,2470
B007,01/07/2020,16552,41371,5912,6613,2003,1388,3650,4741,1701,1935,2788
B007,01/08/2020,16552,40977,7581,8628,3335,1934,1432,3575,2744,1607,1170
B007,01/09/2020,16552,40104,8948,10495,3007,1490,2525,2756,2121,539,619
B007,01/10/2020,16552,41273,8798,10933,2399,1133,2115,3032,2584,1065,1460
B007,01/11/2020,16552,40757,8665,10726,2433,670,2598,3045,2640,1369,724
B007,01/12/2020,16552,33817,3282,3690,3071,1377,1480,4625,1677,624,721
B007,01/01/2021,16965,43290,7640,9342,4587,1229,1924,2714,2742,1991,1796
B007,01/02/2021,16965,41138,8019,9592,4308,571,2735,2054,2480,665,1768
B007,01/03/2021,16965,42478,7624,9236,2144,1550,2399,4780,1716,1495,2193
B007,01/04/2021,16965,39262,6014,6828,4878,741,1494,2206,2169,1219,2762
B007,01/05/2021,16965,35621,5333,6228,2821,991,2519,2032,1712,846,1507
B007,01/06/2021,16965,36769,6146,6969,1551,1053,3533,2830,2611,509,748
B007,01/07/2021,16965,40931,7142,8150,4906,668,1593,4557,1094,815,2183
B007,01/08/2021,16965,33863,2248,2665,3146,1668,2658,3516,1492,1061,692
B007,01/09/2021,16965,44957,9240,10594,3767,1992,2357,4259,2214,1454,1355
B007,01/10/2021,16965,39221,2986,3729,4221,1919,1146,4832,2651,1162,2596
B007,01/11/2021,16965,36958,5157,5948,1797,1319,2630,2263,2638,1594,1804
B007,01/12/2021,16965,38520,4744,5534,3071,1163,3847,3780,1314,662,2184
B007,01/01/2022,17379,33178,3989,4477,2548,759,2650,2415,1447,733,770
B007,01/02/2022,17379,38298,3788,4717,2590,699,2186,4758,1971,1082,2916
B007,01/03/2022,17379,36080,3540,4269,2022,1293,2776,3175,1691,861,2614
B007,01/04/2022,17379,42775,5489,6783,4978,871,3638,2824,2475,1670,2157
B007,01/05/2022,17379,41495,7144,8801,1139,1772,1367,4897,2466,1734,1940
B007,01/06/2022,17379,45008,6709,7491,4684,1388,3028,4867,1615,1873,2683
B007,01/07/2022,17379,42544,8201,9947,2171,1660,2590,4485,1485,1444,1383
B007,01/08/2022,17379,47807,9672,11909,4083,1282,2238,3585,2919,1866,2546
B007,01/09/2022,17379,42276,6998,8574,2096,906,3959,4556,1748,1808,1250
B007,01/10/2022,17379,41216,9146,10326,2683,1130,2897,2877,2377,536,1011
B007,01/11/2022,17379,35058,2636,3141,1899,1010,2137,4369,1295,1649,2179
B007,01/12/2022,17379,45465,9871,11287,4298,1927,3248,3173,2128,1451,574
B007,01/01/2023,17793,42451,5553,6752,4773,1020,2902,4604,1998,1001,1608
B007,01/02/2023,17793,38671,3713,4305,3153,997,3425,4048,2147,1123,1680
B007,01/03/2023,17793,46072,8926,10164,4486,1748,1743,4860,1328,1172,2778
B007,01/04/2023,17793,39561,3191,3644,4654,928,2985,4842,2218,1120,1377
B007,01/05/2023,17793,41602,6425,7569,2765,1567,3989,4116,1363,613,1827
B007,01/06/2023,17793,35475,2265,2535,3897,1881,1204,3201,2379,699,1886
B007,01/07/2023,17793,38428,6615,8070,1282,1857,2186,2568,2831,998,843
B007,01/08/2023,17793,41059,8374,10114,2317,1449,2680,3579,1313,1120,694
B007,01/09/2023,17793,42103,6685,8202,1742,1039,3624,4708,1432,832,2731
B007,01/10/2023,17793,44822,9374,10890,3749,1244,1737,3593,2230,942,2644
B007,01/11/2023,17793,44682,7885,8889,2881,1963,2455,4939,2361,955,2446
B007,01/12/2023,17793,37088,3037,3402,3448,1683,2578,3894,1356,1199,1735
B007,01/01/2024,18207,46819,8816,10593,3062,1137,3852,4479,2581,1635,1273
B007,01/02/2024,18207,39927,5596,6422,3857,1107,3487,3153,1167,1120,1407
B007,01/03/2024,18207,44517,8908,9956,4248,1005,1290,4548,2601,1279,1383
B007,01/04/2024,18207,36760,4430,5233,3042,1950,1363,4051,1081,535,1298
B007,01/05/2024,18207,41625,6134,7217,2465,918,3275,4048,2696,888,1911
B007,01/06/2024,18207,38622,3401,3975,3798,663,3926,4703,1006,947,1397
B007,01/07/2024,18207,40708,7197,8424,2343,1523,1212,4026,1086,988,2899
B007,01/08/2024,18207,37415,5298,6591,1053,813,1164,3034,2617,1076,2860
B007,01/09/2024,18207,36564,3133,3511,2426,1260,1227,4639,1643,899,2752
B007,01/10/2024,18207,43104,9550,10750,2068,1479,3589,2106,2142,1796,967
B007,01/11/2024,18207,45515,8793,10301,3572,1679,2995,4200,2121,934,1506
B007,01/12/2024,18207,36323,2978,3391,3421,660,2907,3915,1425,1355,1042
B007,01/01/2025,18621,40474,6662,7855,1854,662,2217,4711,2165,1546,843
B008,01/01/2020,37868,63300,5490,6758,4173,1819,2561,4870,1665,1766,1820
B008,01/02/2020,37868,60760,5097,6149,4125,1971,2792,4252,2067,718,818
B008,01/03/2020,37868,59576,6121,7075,4314,1520,1007,4017,1769,998,1008
B008,01/04/2020,37868,63512,9073,10990,4758,971,1370,3175,1393,1064,1923
B008,01/05/2020,37868,61431,9310,10745,3041,1316,1557,2146,2124,595,2039
B008,01/06/2020,37868,65794,8679,10393,4498,1448,2963,2861,2284,1496,1983
B008,01/07/2020,37868,63727,8588,9771,2050,1688,3674,2933,2628,1411,1704
B008,01/08/2020,37868,66228,9945,11980,3586,1197,3072,2951,2345,957,2272
B008,01/09/2020,37868,62199,6717,7742,4028,1146,3238,4338,1209,1740,890
B008,01/10/2020,37868,65885,8325,10253,4778,1436,2922,2400,2717,1810,1701
B008,01/11/2020,37868,54918,3209,3971,1586,519,1659,4806,1299,930,2280
B008,01/12/2020,37868,61267,6932,7939,1295,1264,2361,4448,2733,883,2476
B008,01/01/2021,38814,61733,7226,8156,3145,1086,2380,3843,2209,1408,692
B008,01/02/2021,38814,64271,8908,10080,1806,1576,1111,4480,2898,984,2522
B008,01/03/2021,38814,64885,7877,9700,2229,871,3390,4885,1149,1590,2257
B008,01/04/2021,38814,65488,9875,11540,2823,1267,2710,3397,2348,1732,857
B008,01/05/2021,38814,59877,5330,6515,2622,1232,1508,4103,2347,615,2121
B008,01/06/2021,38814,64336,9862,11773,1695,1938,2473,2880,1439,796,2528
B008,01/07/2021,38814,63697,6848,7723,4050,1221,3261,3254,2488,832,2054
B008,01/08/2021,38814,59670,6202,7385,2187,505,1642,4240,2842,1015,1040
B008,01/09/2021,38814,63953,7378,8983,1945,894,1871,4986,1941,1684,2835
B008,01/10/2021,38814,58124,4494,5355,4317,767,1672,2143,1042,1967,2047
B008,01/11/2021,38814,57621,2271,2604,1985,1026,1570,4911,2569,1794,2348
B008,01/12/2021,38814,59827,2675,3277,4136,1219,3297,4055,1002,1331,2696
B008,01/01/2022,39761,59034,3616,4090,4161,870,1466,3681,2106,1036,1863
B008,01/02/2022,39761,62132,3518,3916,3987,732,2961,4582,1636,1819,2738
B008,01/03/2022,39761,57427,2189,2592,1237,1651,3823,3485,1692,1913,1273
B008,01/04/2022,39761,64099,7110,8660,4034,881,1270,4422,1395,1867,1809
B008,01/05/2022,39761,62139,4501,5495,4414,828,2801,4157,2015,1294,1374
B008,01/06/2022,39761,65762,9244,10740,2321,719,3968,3091,2681,903,1578
B008,01/07/2022,39761,61751,6587,7746,2788,522,2834,2737,2546,949,1868
B008,01/08/2022,39761,55675,2459,2895,1328,1530,1427,3504,1350,1182,2698
B008,01/09/2022,39761,61062,4188,4905,4589,1253,1196,3680,1715,1186,2777
B008,01/10/2022,39761,61023,5907,6579,4680,517,1267,2453,1641,1555,2570
B008,01/11/2022,39761,57236,3602,4033,1302,1010,2528,3635,2461,927,1579
B008,01/12/2022,39761,61833,7882,9845,1478,1687,1634,2047,2091,1429,1861
B008,01/01/2023,40708,64390,8478,9541,2851,1055,1360,3037,2362,1272,2204
B008,01/02/2023,40708,61038,3633,4365,1417,909,3791,4704,2879,575,1690
B008,01/03/2023,40708,63417,4744,5541,4452,1515,2137,3609,2539,1938,978
B008,01/04/2023,40708,60322,5298,6049,1001,1252,2831,3672,1838,502,2469
B008,01/05/2023,40708,60448,3070,3756,2269,1545,3001,3068,1719,1630,2752
B008,01/06/2023,40708,64914,6192,7651,2635,1667,3084,2272,2193,1747,2957
B008,01/07/2023,40708,61065,3227,3988,1795,1817,3782,4544,1638,1160,1633
B008,01/08/2023,40708,59337,6655,7978,1215,591,2067,2133,1662,1513,1470
B008,01/09/2023,40708,67771,8630,9972,3019,1506,1687,4435,2753,850,2841
B008,01/10/2023,40708,64406,5593,6560,3871,1254,3714,2233,2829,1960,1277
B008,01/11/2023,40708,63214,3803,4528,4395,1878,3780,3705,1848,1715,657
B008,01/12/2023,40708,63655,6271,7643,2643,865,3036,4442,1041,1419,1858
B008,01/01/2024,41654,68699,8422,9722,3926,1199,2403,4958,2453,872,1512
B008,01/02/2024,41654,68613,9568,11087,4334,816,1230,3792,2702,1243,1755
B008,01/03/2024,41654,67730,5889,7328,4596,648,2500,4947,2520,1329,2208
B008,01/04/2024,41654,60799,2867,3317,4757,1889,1259,2721,2269,729,2204
B008,01/05/2024,41654,59551,3900,4634,1028,1163,1898,4041,2925,1062,1146
B008,01/06/2024,41654,66902,9766,11677,1412,606,3581,3241,2410,721,1600
B008,01/07/2024,41654,66679,7599,9022,3079,1993,2875,4438,1217,1147,1254
B008,01/08/2024,41654,61542,6579,8165,1910,1657,1724,2254,1502,1302,1374
B008,01/09/2024,41654,58487,2357,2844,3193,828,3865,2584,1236,650,1633
B008,01/10/2024,41654,61134,3331,3872,3691,571,3939,2413,1312,1258,2424
B008,01/11/2024,41654,63206,6028,7226,4065,611,1212,3087,2311,922,2118
B008,01/12/2024,41654,67068,7765,9540,2651,689,2821,3799,2813,767,2334
B008,01/01/2025,42601,67441,9537,10684,2234,1434,3137,3664,1021,731,1935
B009,01/01/2020,37315,65215,8954,11085,4678,975,3423,3580,1101,1485,1573
B009,01/02/2020,37315,56909,4494,5020,4237,675,1404,3158,1269,867,2964
B009,01/03/2020,37315,58168,3695,4371,4702,1830,2231,2951,2337,1035,1396
B009,01/04/2020,37315,58233,4565,5248,2868,556,2256,4710,2688,1000,1592
B009,01/05/2020,37315,55697,3854,4314,4135,541,1688,4865,1176,1113,550
B009,01/06/2020,37315,62237,6912,8585,2728,1895,3368,3009,2252,871,2214
B009,01/07/2020,37315,61629,6762,7729,3570,1554,2767,3435,2963,950,1346
B009,01/08/2020,37315,57383,5996,6768,2155,526,1337,4803,1578,1417,1484
B009,01/09/2020,37315,61326,7263,8095,4194,914,2836,2008,2238,1356,2370
B009,01/10/2020,37315,62271,6999,8399,2742,515,2367,3689,2936,1353,2955
B009,01/11/2020,37315,58933,5101,6047,3015,990,2021,2997,2887,718,2943
B009,01/12/2020,37315,56888,3954,4661,1517,598,3572,3214,1434,1897,2680
B009,01/01/2021,38247,57853,4039,4578,2375,1131,1004,3994,2991,1034,2499
B009,01/02/2021,38247,61463,4968,5745,4804,675,2888,3457,1066,1836,2745
B009,01/03/2021,38247,62147,7674,8737,1357,1267,1899,3891,2745,1964,2040
B009,01/04/2021,38247,61553,5985,6853,3823,1480,3880,4464,1360,847,599
B009,01/05/2021,38247,58841,6111,7088,2649,1508,1163,3026,1142,1540,2478
B009,01/06/2021,38247,65573,7414,8828,4536,1741,2602,4772,2430,733,1684
B009,01/07/2021,38247,63006,6474,7510,4999,1184,2176,4092,1005,1862,1931
B009,01/08/2021,38247,67681,8418,10242,4063,1503,2539,4938,2557,1954,1638
B009,01/09/2021,38247,55629,2119,2433,4805,777,1999,3210,1522,1114,1522
B009,01/10/2021,38247,62642,8568,10694,3616,952,1963,3345,2437,584,804
B009,01/11/2021,38247,61661,6240,7154,3213,1412,2093,4592,1003,1990,1957
B009,01/12/2021,38247,64319,6684,7476,4411,1897,2855,4068,1969,1717,1679
B009,01/01/2022,39180,60500,6716,7837,2943,1233,3087,2889,1481,1068,782
B009,01/02/2022,39180,61667,6745,7510,3526,1887,2408,3404,1231,1134,1387
B009,01/03/2022,39180,55166,2391,2705,1025,949,1372,4184,2708,1961,1082
B009,01/04/2022,39180,55063,3903,4725,1919,1124,2280,2417,1622,1115,681
B009,01/05/2022,39180,65832,5891,7272,4608,871,3784,4878,2313,663,2263
B009,01/06/2022,39180,61514,7887,9719,2798,1250,1196,2492,1523,1888,1468
B009,01/07/2022,39180,59185,6546,7519,1248,694,1747,3614,1236,1533,2414
B009,01/08/2022,39180,54805,2950,3480,2136,1130,1774,2410,2719,1053,923
B009,01/09/2022,39180,61541,8679,9961,1258,1168,1744,3352,2475,1437,966
B009,01/10/2022,39180,67502,9248,11342,3553,1907,2107,4570,1289,1242,2312
B009,01/11/2022,39180,58919,6248,7118,1408,816,4000,2134,1538,640,2085
B009,01/12/2022,39180,65524,6559,8174,3727,1696,1979,4469,2094,1344,2861
B009,01/01/2023,40113,64393,8332,9433,4057,666,3173,2192,1409,1187,2163
B009,01/02/2023,40113,63242,6683,7850,1861,1690,2493,2499,2587,1534,2615
B009,01/03/2023,40113,56721,2235,2612,2544,789,1583,2645,2785,1202,2448
B009,01/04/2023,40113,61750,5857,6528,2744,1245,2671,3610,2327,1609,903
B009,01/05/2023,40113,64140,8059,9159,1089,792,3817,3063,2973,1212,1922
B009,01/06/2023,40113,67677,9333,10481,3970,1511,2401,4508,1961,918,1814
B009,01/07/2023,40113,64772,7986,9234,1641,645,2926,4047,2421,862,2883
B009,01/08/2023,40113,60081,5952,7284,1484,933,2084,2269,2554,945,2415
B009,01/09/2023,40113,64868,3865,4718,4906,1452,2599,4644,2590,1549,2297
B009,01/10/2023,40113,65613,7944,9748,2914,963,2825,4033,2538,1011,1468
B009,01/11/2023,40113,61483,5776,7074,4361,1438,1744,3485,1743,864,661
B009,01/12/2023,40113,65976,8742,9908,3656,682,3553,3366,2593,910,1195
B009,01/01/2024,41046,66731,9066,10295,2910,975,2741,3826,2130,922,1886
B009,01/02/2024,41046,63787,7677,8950,2432,1786,3132,2111,1274,1134,1922
B009,01/03/2024,41046,60462,2584,3136,4531,1591,2746,2687,2532,892,1301
B009,01/04/2024,41046,65210,5213,6178,4812,946,2676,3168,2601,1724,2059
B009,01/05/2024,41046,61021,3711,4246,3981,1944,2513,3184,2068,1529,510
B009,01/06/2024,41046,60805,4887,5985,2293,1219,2436,2604,1855,1050,2317
B009,01/07/2024,41046,63162,7465,9097,2519,660,2367,3039,1425,1368,1641
B009,01/08/2024,41046,68675,8983,10846,3618,1294,2682,4008,2974,694,1513
B009,01/09/2024,41046,67886,9793,11334,3114,1205,3128,2038,2857,624,2540
B009,01/10/2024,41046,64415,6786,8437,3783,609,3248,2823,1352,1705,1412
B009,01/11/2024,41046,65612,8773,10852,1226,1474,3107,3842,1021,1137,1907
B009,01/12/2024,41046,60774,5381,6238,1905,612,3832,2120,2747,1460,814
B009,01/01/2025,41979,65496,9904,11209,2346,864,1184,2562,2684,1235,1433
B010,01/01/2020,0,18458,2470,2899,3350,1688,2088,2596,2004,1468,2365
B010,01/02/2020,0,24704,7149,8896,2426,1364,3937,4228,1114,1663,1076
B010,01/03/2020,0,28077,7198,8730,3462,1523,3142,4704,2676,959,2881
B010,01/04/2020,0,18586,3160,3594,4109,522,3190,2491,1859,796,2025
B010,01/05/2020,0,20333,3978,4886,3054,1443,3549,2392,1516,1643,1850
B010,01/06/2020,0,22811,6184,7520,2505,881,2508,4414,2272,604,2107
B010,01/07/2020,0,17869,3417,4249,4597,924,1044,2651,2087,619,1698
B010,01/08/2020,0,22210,2836,3402,4679,1639,3865,4351,1243,674,2357
B010,01/09/2020,0,27935,7941,9720,2191,824,2855,4704,2798,1856,2987
B010,01/10/2020,0,21014,2591,2964,4321,1773,1872,4925,2715,967,1477
B010,01/11/2020,0,23311,4123,4989,2118,1933,3699,4400,2909,1440,1823
B010,01/12/2020,0,20235,4544,5516,1436,1684,3179,4207,1025,717,2471
B010,01/01/2021,0,20285,5106,6096,2543,887,1506,4720,2593,1375,565
B010,01/02/2021,0,27179,8757,9752,4130,1529,2203,3490,2474,1536,2065
B010,01/03/2021,0,29186,9533,11242,4395,630,3806,4886,2123,1082,1022
B010,01/04/2021,0,22720,8456,9695,2409,672,1824,2210,2142,1524,2244
B010,01/05/2021,0,28017,9807,10948,4929,1455,1088,3981,2648,1808,1160
B010,01/06/2021,0,30983,8457,9660,4898,1315,3851,4244,2988,1636,2391
B010,01/07/2021,0,22148,3837,4369,4078,1942,3552,4763,1728,1142,574
B010,01/08/2021,0,26513,7528,8865,3753,1509,3593,3102,1334,1817,2540
B010,01/09/2021,0,21562,3267,3720,4340,924,3512,3963,1064,1821,2218
B010,01/10/2021,0,21131,6066,7144,3542,528,2292,3232,2504,1047,842
B010,01/11/2021,0,22338,5245,6478,1256,1309,2528,3768,2776,1891,2332
B010,01/12/2021,0,21713,5711,6917,1693,1754,2936,3468,1261,774,2910
B010,01/01/2022,0,26017,5974,6945,3959,1265,3758,4131,1675,1562,2722
B010,01/02/2022,0,22396,6099,7269,1928,1387,2509,4088,2154,1103,1958
B010,01/03/2022,0,22297,4789,5586,3218,1559,2454,3183,1916,1736,2645
B010,01/04/2022,0,21310,3693,4273,4041,1785,2815,3575,1359,1183,2279
B010,01/05/2022,0,24298,5132,6367,3936,675,3579,3915,2358,1326,2142
B010,01/06/2022,0,22403,8996,10808,1640,1021,2333,2406,1214,1580,1401
B010,01/07/2022,0,22728,7945,8990,2306,807,1316,4067,2017,603,2622
B010,01/08/2022,0,23461,5516,6516,4895,1583,1432,2317,2900,986,2832
B010,01/09/2022,0,25345,6983,8025,3333,1284,3342,4485,1115,1971,1790
B010,01/10/2022,0,17062,4362,4924,1273,1478,1743,2593,1160,1951,1940
B010,01/11/2022,0,26120,7018,8701,4557,1959,1707,2473,2071,1982,2670
B010,01/12/2022,0,19375,5087,5890,2719,1298,1831,4288,1112,1094,1143
B010,01/01/2023,0,26696,8663,10248,3622,1667,3088,3981,1615,1780,695
B010,01/02/2023,0,20348,2996,3703,2193,1582,2856,4453,1561,1804,2196
B010,01/03/2023,0,20350,7278,8117,1711,514,1824,2381,2808,649,2346
B010,01/04/2023,0,24930,6453,8033,2673,1755,3790,4015,2316,1225,1123
B010,01/05/2023,0,26482,9159,11039,1216,1432,2341,4857,2836,780,1981
B010,01/06/2023,0,24562,8123,9631,3690,707,2071,3414,2450,1370,1229
B010,01/07/2023,0,21396,7979,9569,2032,1698,2380,2178,2124,671,744
B010,01/08/2023,0,16445,3986,4462,1354,1108,1044,3121,2247,853,2256
B010,01/09/2023,0,19229,4613,5689,1723,1417,3814,2287,1874,1076,1349
B010,01/10/2023,0,26261,8241,9410,3605,829,3155,3857,1923,547,2935
B010,01/11/2023,0,29508,9363,11682,4326,919,3768,2929,2818,1167,1899
B010,01/12/2023,0,21908,5027,6032,4173,1496,1088,3324,2956,587,2252
B010,01/01/2024,0,25639,8993,10684,2766,1470,3447,2181,2093,512,2486
B010,01/02/2024,0,22546,5942,7336,3947,1146,1063,2669,1664,1907,2814
B010,01/03/2024,0,15822,2061,2402,4410,1773,1510,3428,1132,520,647
B010,01/04/2024,0,25578,9979,12042,2481,1728,3867,2038,1286,1424,712
B010,01/05/2024,0,21769,4818,5650,3438,1095,1798,4509,2527,1474,1278
B010,01/06/2024,0,26316,8040,9289,2926,1446,3965,4200,1518,1786,1186
B010,01/07/2024,0,18727,2995,3386,3550,1891,1267,4284,1616,972,1761
B010,01/08/2024,0,22032,6908,7826,3514,921,1641,3764,2199,535,1632
B010,01/09/2024,0,20445,8430,10286,1643,1237,1387,2130,1234,1373,1155
B010,01/10/2024,0,24258,6562,7877,4772,692,1877,4777,1747,758,1758
B010,01/11/2024,0,25290,6895,7741,2134,1549,2863,4864,1755,1414,2970
B010,01/12/2024,0,26017,6920,8080,3730,1537,3958,3515,2317,1196,1684
B010,01/01/2025,0,24142,7208,8952,4291,712,3059,2421,1177,1683,1847
B011,01/01/2020,0,24220,4417,5010,4555,1883,3221,4060,2484,1590,1417
B011,01/02/2020,0,27484,9778,12050,3122,664,1404,4961,1599,1205,2479
B011,01/03/2020,0,24186,5053,6027,4619,1920,3565,3337,1666,1755,1297
B011,01/04/2020,0,20651,7795,9629,3145,1588,1027,2057,1016,698,1491
B011,01/05/2020,0,25393,5421,6713,2687,1776,3626,4484,2620,1181,2306
B011,01/06/2020,0,21673,3085,3545,2608,1407,3843,3965,2208,1814,2283
B011,01/07/2020,0,20373,8054,8998,4246,862,1007,2612,1342,803,503
B011,01/08/2020,0,19398,3385,4046,4524,1179,1361,2805,2122,1849,1512
B011,01/09/2020,0,23768,6969,8244,1756,1478,1156,4214,2664,1546,2710
B011,01/10/2020,0,18997,3201,3859,4739,1607,1159,2620,1559,1690,1764
B011,01/11/2020,0,18875,2815,3379,4907,588,1034,4706,2310,735,1216
B011,01/12/2020,0,16246,3258,3820,2793,920,1834,2670,1668,1681,860
B011,01/01/2021,0,22989,6080,7468,1811,892,2803,4734,1526,826,2929
B011,01/02/2021,0,27451,9438,10494,3021,1394,3950,4711,1253,1639,989
B011,01/03/2021,0,21700,7538,8438,1541,890,3171,2184,1056,1804,2616
B011,01/04/2021,0,17903,3118,3597,1077,1056,2342,4321,2905,1757,848
B011,01/05/2021,0,20193,5689,6727,3324,1466,2214,2086,1803,1290,1283
B011,01/06/2021,0,25934,7670,9047,3952,673,2494,4775,1918,1446,1629
B011,01/07/2021,0,25429,7204,8254,2574,840,3116,4363,2946,1295,2041
B011,01/08/2021,0,27511,9551,11182,2983,1174,3826,3432,2046,1300,1568
B011,01/09/2021,0,21306,5164,5976,3150,678,3228,4182,2069,1012,1011
B011,01/10/2021,0,21329,7534,9309,2262,1405,1508,2795,1145,890,2015
B011,01/11/2021,0,19963,2128,2460,4433,1213,1068,4329,2705,1689,2066
B011,01/12/2021,0,27006,8589,10611,1779,1963,3113,4542,1358,1391,2249
B011,01/01/2022,0,25632,9662,11932,2066,826,2626,3117,1801,1503,1761
